image_path,label,occluded,x_max,y_max,x_min,y_min
2015-10-05-16-02-30_bag/633114.png,Green,False,683.2685729028,265.5222551632,675.6873222325,247.9957079145
2015-10-05-16-02-30_bag/633114.png,Green,False,810.3982946605,303.0141359644,800.354241797,281.5868231891
2015-10-05-16-02-30_bag/633114.png,Green,False,793.3722923682,305.5336810667,785.2645446685,287.7979829736
2015-10-05-16-02-30_bag/633184.png,Red,False,564.2015369284,234.0452162961,552.7325819348,206.5726171798
2015-10-05-16-02-30_bag/633184.png,Green,False,685.2662532486,240.6902130575,672.8872257846,212.4985592708
2015-10-05-16-02-30_bag/633184.png,Green,False,850.5258837802,295.6478604559,838.1163991856,271.6921597601
2015-10-05-16-02-30_bag/633184.png,Green,False,899.1601416247,288.8338696697,882.5826292902,254.1000343023
2015-10-05-16-02-30_bag/633254.png,Red,False,520.871263381,117.1915311606,495.1275225857,59.436008333
2015-10-05-16-02-30_bag/633254.png,Green,False,784.4226952115,130.7270579895,757.1373708361,72.9651432299
2015-10-05-16-02-30_bag/633254.png,Green,False,1136.569796544,258.7128262506,1111.5183583748,199.0361518857
2015-10-05-16-02-30_bag/633878.png,Green,False,705.2674059278,319.4696520811,699.8354340362,310.8993741914
2015-10-05-16-02-30_bag/633878.png,Green,False,658.5983299433,300.8079541153,654.3126156576,293.118634087
2015-10-05-16-02-30_bag/633948.png,Green,False,675.6349519536,294.5738227623,671.1577796413,286.2910539847
2015-10-05-16-02-30_bag/633948.png,Green,False,732.1475170759,317.3724914445,725.987164653,307.8641214005
2015-10-05-16-02-30_bag/634018.png,Red,False,763.6953789009,311.7193479903,755.9579528656,299.858497528
2015-10-05-16-02-30_bag/634018.png,Yellow,False,496.0607760731,317.316132063,489.2924272145,305.802159292
2015-10-05-16-02-30_bag/634018.png,Yellow,False,692.6559173156,283.8152762658,686.8851197947,272.0707542763
2015-10-05-16-02-30_bag/634088.png,Yellow,False,692.2798281829,262.3417038343,684.4564434892,245.7039747367
2015-10-05-16-02-30_bag/634088.png,Yellow,False,784.789907109,299.64369441,776.5493945412,283.1626692745
2015-10-05-16-02-30_bag/634088.png,Yellow,False,431.7887858778,304.9802774861,424.3487983443,288.4623310428
2015-10-05-16-02-30_bag/634156.png,Red,False,691.176845274,247.0239039796,682.9527841664,229.1244768631
2015-10-05-16-02-30_bag/634156.png,Red,False,814.0539935872,295.4007340242,805.3461641792,277.0175386073
2015-10-05-16-02-30_bag/634156.png,Red,False,891.9406899589,286.6929046162,880.3302507482,259.6018797912
2015-10-05-16-02-30_bag/634156.png,Red,False,345.4341790766,306.5447087813,334.7213317145,285.7311767636
2015-10-05-16-02-30_bag/634226.png,Red,False,245.0507303257,302.0013698934,233.0538873896,272.0092625533
2015-10-05-16-02-30_bag/634226.png,Red,False,712.3277626856,227.6209436898,700.9307618963,200.6280470837
2015-10-05-16-02-30_bag/634226.png,Red,False,877.2843530566,291.204211251,864.6876679737,266.0108410852
2015-10-05-16-02-30_bag/634226.png,Red,False,1020.5771833737,269.8903818812,1004.9070802809,234.296861999
2015-10-05-16-02-30_bag/634296.png,Red,False,112.2020165435,289.5215077695,95.2701260279,247.4336656308
2015-10-05-16-02-30_bag/634296.png,Red,False,757.1160233733,185.8627506393,740.0489937714,151.4701000779
2015-10-05-16-02-30_bag/634296.png,Red,False,975.0874291111,275.5749803299,960.4415038731,239.7744197757
2015-10-05-16-02-30_bag/634296.png,Red,False,1278.2253799327,233.6675906963,1250.4294222811,170.7609496953
2015-10-05-16-02-30_bag/634366.png,Red,False,811.1834476752,136.1236001542,785.8895216453,83.5040752469
2015-10-05-16-02-30_bag/634366.png,Red,False,1108.4915062098,261.9825757982,1085.0295436961,210.8690146074
2015-10-05-16-02-30_bag/634434.png,Red,False,853.0409416026,86.7246529257,822.8755612277,21.3663287802
2015-10-05-16-02-30_bag/634434.png,Red,False,1221.728923962,240.9032637306,1194.9152525177,182.2483574461
2015-10-05-16-02-30_bag/634546.png,Green,False,882.3683947448,76.6695261341,850.5271599047,5.4457113601
2015-10-05-16-02-30_bag/634616.png,Green,False,660.5786171757,329.459805214,655.1534649607,320.5242603894
2015-10-05-16-02-30_bag/634686.png,Green,False,643.8802108614,290.9215247264,638.586502944,280.6870227529
2015-10-05-16-02-30_bag/634754.png,Green,False,654.9969974878,285.9807306702,648.2916341258,271.6877192934
2015-10-05-16-02-30_bag/634754.png,Green,False,763.9497435675,317.5689889082,757.5672115499,304.1656716712
2015-10-05-16-02-30_bag/634824.png,Green,False,819.3182088205,311.346020191,810.7017905967,293.6344938421
2015-10-05-16-02-30_bag/634824.png,Green,False,785.0120992257,314.6968495003,776.8743709033,299.6978992589
2015-10-05-16-02-30_bag/634824.png,Green,False,669.8151248944,271.0826397046,661.9515494968,254.0448930098
2015-10-05-16-02-30_bag/634894.png,Green,False,894.2861832666,301.3188666352,881.0980240288,274.1667740867
2015-10-05-16-02-30_bag/634894.png,Green,False,821.8806031373,310.1109727938,812.312722906,287.6135246822
2015-10-05-16-02-30_bag/634894.png,Green,False,659.8721457913,246.2072521424,647.2711095219,220.2176148367
2015-10-05-16-02-30_bag/634964.png,Green,False,694.7113282758,157.7537243426,674.2613098324,114.4191614507
2015-10-05-16-02-30_bag/634964.png,Green,False,980.3020581862,280.7271975008,962.3398197103,243.2310246823
2015-10-05-16-02-30_bag/634964.png,Green,False,1264.046763407,244.5093343421,1237.7538825513,175.8557009964
2015-10-05-16-02-30_bag/634964.png,Green,False,80.6617746884,285.5811435346,73.599472682,261.9866345589
2015-10-05-16-02-30_bag/635032.png,Green,False,665.0314697429,302.4273165653,660.853150154,295.6148389747
2015-10-05-16-02-30_bag/635032.png,Red,False,639.0408282489,299.7295460263,635.3120479526,294.2109511877
2015-10-05-16-02-30_bag/635172.png,Yellow,False,588.4561887563,316.9597834105,585.7436126488,310.5772513929
2015-10-05-16-02-30_bag/635240.png,Yellow,False,584.7106846777,307.0420006924,581.1762019191,299.0128800448
2015-10-05-16-02-30_bag/635240.png,Red,False,546.7259590736,304.3060677289,543.2567915079,296.863126406
2015-10-05-16-02-30_bag/635310.png,Red,False,649.5496988877,300.5115009387,643.5665883479,287.6196399046
2015-10-05-16-02-30_bag/635310.png,Red,False,604.0232838299,295.4291326464,599.3127961443,285.3883562641
2015-10-05-16-02-30_bag/635380.png,Red,False,701.7355587657,289.433162547,696.0988522918,276.3445390397
2015-10-05-16-02-30_bag/635380.png,Red,False,757.3082973116,292.2454136302,750.839304701,279.7339553943
2015-10-05-16-02-30_bag/635450.png,Red,False,630.7315794073,276.0129414587,623.7677027553,259.5406947627
2015-10-05-16-02-30_bag/635450.png,Red,False,697.9030613894,280.7809999696,691.7209037683,264.058770339
2015-10-05-16-02-30_bag/635450.png,Red,False,782.983382793,310.3287940051,775.5255044771,296.2847965192
2015-10-05-16-02-30_bag/635450.png,Red,False,821.427314324,302.8911585759,811.8628060485,283.436346656
2015-10-05-16-02-30_bag/635518.png,Red,False,552.1343431675,260.3569898223,542.7462983002,241.149265841
2015-10-05-16-02-30_bag/635518.png,Red,False,638.5394579071,266.6685617072,629.9683515577,246.6121728496
2015-10-05-16-02-30_bag/635518.png,Red,False,812.3561557046,294.1516562341,801.6035698052,267.4057282826
2015-10-05-16-02-30_bag/635518.png,Red,False,748.5042261374,307.4952446448,735.3284972169,286.7334899824
2015-10-05-16-02-30_bag/635518.png,Red,False,323.9844656345,305.8369378291,313.0521267959,285.9967673442
2015-10-05-16-02-30_bag/635588.png,Red,False,214.0585350413,302.2948921866,200.8575424854,276.6472495067
2015-10-05-16-02-30_bag/635588.png,Red,False,530.1280139494,237.798614271,517.6813638254,213.2824852387
2015-10-05-16-02-30_bag/635588.png,Red,False,646.2967484408,244.9648673727,635.3587831802,220.0715671246
2015-10-05-16-02-30_bag/635588.png,Red,False,791.8848377708,301.163378539,780.1925300785,275.5157358591
2015-10-05-16-02-30_bag/635588.png,Red,False,927.289304272,271.7440237003,906.5448873986,230.2551899534
2015-10-05-16-02-30_bag/635658.png,Red,False,555.1984473614,195.4971347177,539.7535306481,159.1543410366
2015-10-05-16-02-30_bag/635658.png,Red,False,716.0499793337,208.048406967,700.2883183661,172.4310795547
2015-10-05-16-02-30_bag/635658.png,Red,False,911.4906504164,285.6465510871,895.9175446149,250.8823005593
2015-10-05-16-02-30_bag/635658.png,Red,False,1252.7165467299,222.5735814419,1216.3747559246,141.4471898244
2015-10-05-16-02-30_bag/635658.png,Red,False,110.3559136198,280.5553472595,90.9346470695,243.272546195
2015-10-05-16-02-30_bag/635728.png,Red,False,526.9517680531,157.388016072,506.8451590406,110.5904010688
2015-10-05-16-02-30_bag/635728.png,Red,False,736.4062801164,173.895573381,715.6222682751,128.7984165064
2015-10-05-16-02-30_bag/635728.png,Red,False,987.3411062448,277.6130857925,967.208433898,232.8193726295
2015-10-05-16-02-30_bag/635796.png,Red,False,498.3870402703,125.0624871956,474.2317139601,71.4334300965
2015-10-05-16-02-30_bag/635796.png,Red,False,742.9041963551,145.1679584037,719.1630801262,91.8503880253
2015-10-05-16-02-30_bag/635796.png,Red,False,1034.471993953,264.8382424817,1008.5831845878,214.4122950079
2015-10-05-16-02-30_bag/636842.png,Red,False,476.8200553713,123.8355704971,452.9400906758,67.4895863841
2015-10-05-16-02-30_bag/636842.png,Green,False,747.2162014788,148.007842834,722.267074967,90.5227209296
2015-10-05-16-02-30_bag/636842.png,Green,False,1068.8143564417,279.1086283707,1041.0506145502,227.4732579371
2015-10-05-16-02-30_bag/637536.png,Red,False,683.4609034564,305.3991946089,679.8074860657,296.5701025816
2015-10-05-16-02-30_bag/637606.png,off,False,617.7823907473,291.23870108,612.6336425883,281.3889219931
2015-10-05-16-02-30_bag/637606.png,Red,False,654.4952037076,294.148863083,649.4505025106,283.4036495336
2015-10-05-16-02-30_bag/637606.png,Red,False,714.0415954601,313.4007040255,709.2771223611,301.2535253532
2015-10-05-16-02-30_bag/637676.png,Red,False,577.9265248381,279.5105930324,571.461740898,266.5810251522
2015-10-05-16-02-30_bag/637676.png,Red,False,621.2844378247,281.3209083884,616.5425997702,269.7700840924
2015-10-05-16-02-30_bag/637676.png,Red,False,695.714888227,310.1324861788,689.5086956445,296.8362139919
2015-10-05-16-02-30_bag/637746.png,Red,False,569.1592262617,265.5627483562,561.3241747153,249.4449280322
2015-10-05-16-02-30_bag/637746.png,Red,False,716.0104781026,307.9453417078,708.8470024031,289.4036909188
2015-10-05-16-02-30_bag/637746.png,off,False,623.0201654947,269.7828194081,617.0612758995,253.838763464
2015-10-05-16-02-30_bag/637814.png,off,False,593.5739986348,254.8944867617,584.2988899578,234.7472113567
2015-10-05-16-02-30_bag/637814.png,Red,False,663.5448398841,257.3569315334,653.9189194129,238.3289492064
2015-10-05-16-02-30_bag/637814.png,Red,False,888.1394181483,288.097954105,876.141391508,259.2277025016
2015-10-05-16-02-30_bag/637814.png,off,False,780.6404322841,299.6983692994,770.3575294551,280.0673729894
2015-10-05-16-02-30_bag/637884.png,Red,False,601.4654783321,239.7748242601,591.054519428,214.717940118
2015-10-05-16-02-30_bag/637884.png,Red,False,688.9881158989,243.8333336634,677.3419584807,218.7764495213
2015-10-05-16-02-30_bag/637884.png,Red,False,1011.514972968,272.5550380518,993.1612985977,233.8741759381
2015-10-05-16-02-30_bag/637884.png,off,False,835.1031242203,294.6325639194,823.2074720464,270.6943996682
2015-10-05-16-02-30_bag/637954.png,Red,False,590.1280730067,224.1241690972,577.8968639974,195.4514302047
2015-10-05-16-02-30_bag/637954.png,Red,False,691.7257090955,228.2720815874,680.1302457655,200.310770226
2015-10-05-16-02-30_bag/637954.png,Red,False,1123.9318541079,254.3923149395,1102.0068857001,203.467298705
2015-10-05-16-02-30_bag/637954.png,Red,False,861.040470738,288.0929985684,850.6665193658,262.1581201382
2015-10-05-16-02-30_bag/638024.png,Red,False,570.9394900166,214.1491496415,557.7504086164,182.0941778167
2015-10-05-16-02-30_bag/638024.png,Red,False,683.4807580678,219.1945440565,670.529058905,188.0036262078
2015-10-05-16-02-30_bag/638024.png,Red,False,870.4072664441,284.7451113217,859.2155251355,256.0157960037
2015-10-05-16-02-30_bag/638024.png,Red,False,1215.1551667328,238.4119297127,1188.6421951682,178.3892719581
2015-10-05-16-02-30_bag/638092.png,Red,False,563.3263625394,206.1601186433,548.722363578,172.5416398314
2015-10-05-16-02-30_bag/638092.png,Red,False,683.3970062126,211.8071209176,669.0057540457,178.6727135786
2015-10-05-16-02-30_bag/638092.png,Red,False,1279.5816762979,223.4049788169,1262.6559998997,158.3965305226
2015-10-05-16-02-30_bag/638704.png,Green,False,547.3364203851,203.8699749138,531.704452729,166.3387017717
2015-10-05-16-02-30_bag/638704.png,Green,False,680.2736334603,208.8589415521,664.7538381954,172.398989841
2015-10-05-16-02-30_bag/638704.png,Green,False,900.925973717,288.8526437231,886.3637970548,253.1753109007
2015-10-05-16-02-30_bag/638704.png,Green,False,212.0629925686,313.0925381121,200.4379925686,286.9675381121
2015-10-05-16-02-30_bag/638774.png,Green,False,533.6436876415,147.9940765973,510.8876481723,93.9857530222
2015-10-05-16-02-30_bag/638774.png,Green,False,723.3414997015,157.0402922461,699.6593392237,101.5845664606
2015-10-05-16-02-30_bag/638774.png,Green,False,1033.5602933109,267.6346245867,1010.2981104676,217.1312013084
2015-10-05-16-02-30_bag/638774.png,Green,False,117.1570993091,306.740367068,100.085685874,270.3428252159
2015-10-05-16-02-30_bag/639468.png,Green,False,645.3869726517,308.5772952283,642.7657808525,302.6068027968
2015-10-05-16-02-30_bag/639468.png,Red,False,622.6699770587,305.9561034291,619.6119199596,300.1312327643
2015-10-05-16-02-30_bag/639468.png,off,False,690.5953348666,322.0907191798,685.8309977409,314.8559850261
2015-10-05-16-02-30_bag/639538.png,Red,False,631.2509260884,303.0534952897,627.5012506795,297.1329551702
2015-10-05-16-02-30_bag/639608.png,Red,False,631.1008369695,298.5761203402,627.2952405041,291.6365032562
2015-10-05-16-02-30_bag/639608.png,off,False,660.4754461485,299.4358572615,656.6584704724,292.924545814
2015-10-05-16-02-30_bag/639676.png,Red,False,630.3910131618,295.1421034155,626.3325037585,287.2015415395
2015-10-05-16-02-30_bag/639676.png,Green,False,728.1196486697,313.1161476753,724.3514499829,307.0870297763
2015-10-05-16-02-30_bag/639676.png,off,False,662.8715805935,296.1592535845,659.4951795467,288.9996760795
2015-10-05-16-02-30_bag/639746.png,Red,False,627.6330280196,294.3674124463,623.3475654645,285.3947252216
2015-10-05-16-02-30_bag/639746.png,Green,False,741.1868865779,311.409868982,736.5990063829,302.9399363142
2015-10-05-16-02-30_bag/639746.png,Green,False,664.0752079153,293.9406328547,661.4283539566,287.4117264233
2015-10-05-16-02-30_bag/639816.png,Red,False,623.6901435223,295.6222024264,616.5579290319,283.9513059876
2015-10-05-16-02-30_bag/639816.png,Green,False,665.4046433366,298.3328648646,661.1734064625,286.2227731214
2015-10-05-16-02-30_bag/639816.png,Green,False,760.9622844002,316.1246731391,753.95885785,299.9292492416
2015-10-05-16-02-30_bag/639886.png,Green,False,777.41763804,319.3423398891,770.0692958378,302.7005060782
2015-10-05-16-02-30_bag/639886.png,Green,False,656.1128485448,298.009733366,651.2342341525,285.0957540922
2015-10-05-16-02-30_bag/639886.png,Red,False,605.9185564959,296.541661592,598.1701689315,281.6188410978
2015-10-05-16-02-30_bag/639954.png,Green,False,591.80944878,283.1640191618,585.6498089929,266.8463769187
2015-10-05-16-02-30_bag/639954.png,Red,False,526.9510467753,282.4751074819,517.6523299743,263.4240779384
2015-10-05-16-02-30_bag/639954.png,Green,False,701.4670245851,320.6650365997,694.2253620256,306.8059927357
2015-10-05-16-02-30_bag/639954.png,Green,False,766.2283643712,308.1518673231,757.1361757716,275.7052334972
2015-10-05-16-02-30_bag/640024.png,Green,False,976.156536402,272.8270649064,962.2762731962,235.1781098795
2015-10-05-16-02-30_bag/640024.png,Red,False,549.064168853,245.9304180452,533.6419068417,219.1682574961
2015-10-05-16-02-30_bag/640024.png,Green,False,645.8958832758,247.0388826661,637.170996027,223.3570458477
2015-10-05-16-02-30_bag/640024.png,Green,False,809.0037778312,303.6745581009,799.0201981924,284.0639552391
2015-10-05-16-02-30_bag/640094.png,Red,False,488.459627872,138.8365013983,471.0766682315,90.6855222383
2015-10-05-16-02-30_bag/640094.png,Green,False,692.5265248607,144.3175199125,676.5850382133,96.0372831238
2015-10-05-16-02-30_bag/640094.png,Green,False,1023.0695618978,259.3737397139,1010.8524306887,226.6797292452
2015-10-05-16-02-30_bag/640302.png,Red,False,710.8741260761,286.0346588572,706.995255712,275.6910045531
2015-10-05-16-02-30_bag/640302.png,Green,False,777.8492876957,292.4994427974,774.7461914044,283.9659279964
2015-10-05-16-02-30_bag/640302.png,Green,False,738.2848099822,304.3946452472,734.1473482605,300.2571835255
2015-10-05-16-02-30_bag/640302.png,Green,False,754.5786915588,307.5780589538,752.6856085927,304.9568671546
2015-10-05-16-02-30_bag/640302.png,Green,False,749.1414046711,287.1150382724,745.1053419318,277.8227077796
2015-10-05-16-02-30_bag/640372.png,Red,False,651.4462397395,280.5864066416,644.7304812712,267.8264655517
2015-10-05-16-02-30_bag/640372.png,Green,False,699.3519834803,281.9295583352,693.75551809,269.8411930922
2015-10-05-16-02-30_bag/640372.png,Green,False,737.0453913475,289.744089993,732.1116079147,278.2977124287
2015-10-05-16-02-30_bag/640372.png,Green,False,675.753450693,307.8621452441,672.4041500607,303.3478704788
2015-10-05-16-02-30_bag/640440.png,Yellow,False,769.2188060268,309.2745231114,762.0171877119,294.3144800342
2015-10-05-16-02-30_bag/640440.png,Yellow,False,684.9055090493,270.4927944062,677.494317965,250.9779869728
2015-10-05-16-02-30_bag/640440.png,Yellow,False,631.9684298758,260.2582924327,624.5572387916,241.5760958939
2015-10-05-16-02-30_bag/640440.png,Red,False,566.0811630656,259.3760077798,557.6800621025,239.5070082739
2015-10-05-16-02-30_bag/640440.png,Green,False,619.5488330631,306.626195636,616.0539106641,299.6363508382
2015-10-05-16-02-30_bag/640440.png,Green,False,597.1230810033,301.8206773375,593.9194021376,294.8308325396
2015-10-05-16-02-30_bag/640510.png,Red,False,548.7094987239,218.5194906974,534.9941048801,188.0713275571
2015-10-05-16-02-30_bag/640510.png,Yellow,False,652.3074011663,219.08977202,638.8141831596,189.2490014283
2015-10-05-16-02-30_bag/640510.png,Yellow,False,734.5641340147,234.3993847584,722.8873107397,203.7801592817
2015-10-05-16-02-30_bag/640510.png,Yellow,False,865.3631388076,289.7448466598,854.2823413259,270.353451067
2015-10-05-16-02-30_bag/640510.png,Green,False,578.3553744927,294.9437322822,574.6673651796,285.7237089994
2015-10-05-16-02-30_bag/640510.png,Green,False,612.4694606394,296.17306872,606.3227784508,286.9530454371
2015-10-05-16-02-30_bag/640510.png,Green,False,639.2075281598,300.475746252,633.3681800806,291.2557229691
2015-10-05-16-02-30_bag/640510.png,Red,False,177.1893281375,303.3245588688,162.7443046878,272.3709371908
2015-10-05-16-02-30_bag/640580.png,Green,False,600.0421775985,286.3681054657,593.8145385185,273.3938573824
2015-10-05-16-02-30_bag/640580.png,Green,False,637.6674970402,286.3681054657,632.7372827685,274.9507671524
2015-10-05-16-02-30_bag/640580.png,Green,False,668.5462074785,291.5578046991,663.6159932069,280.3999513474
2015-10-05-16-02-30_bag/640580.png,Red,False,530.656419668,136.7706658039,505.2601759666,85.3735059321
2015-10-05-16-02-30_bag/640580.png,Red,False,705.6352739881,136.5883606474,684.2258997142,85.3735059321
2015-10-05-16-02-30_bag/640580.png,Red,False,847.5047934655,162.7715819743,823.3178947023,109.5604046953
2015-10-05-16-02-30_bag/640580.png,Red,False,1065.1188144062,259.5132749843,1046.1915771662,218.7059456999
2015-10-05-16-02-30_bag/640650.png,Red,False,939.3656801197,85.0850401788,908.361499932,9.133726918
2015-10-05-16-02-30_bag/640650.png,Red,False,1248.8712408705,225.0518677092,1222.7491219865,171.5783537586
2015-10-05-16-02-30_bag/640650.png,Green,False,666.8916619321,287.3928883532,660.617904973,275.4289797335
2015-10-05-16-02-30_bag/640650.png,Red,False,735.0934839389,46.8715697696,702.482574848,-7.2957029576
2015-10-05-16-02-30_bag/640650.png,Red,False,476.4171203025,45.7661152242,442.7007566662,-1.7684302304
2015-10-05-16-02-30_bag/640650.png,Green,False,593.3423027377,281.1477940517,587.5289885272,268.7036683197
2015-10-05-16-02-30_bag/640650.png,Green,False,634.39883435,282.1469574316,627.495523725,268.249503147
2015-10-05-16-02-30_bag/640650.png,Green,False,719.6783336781,308.0376006375,713.8146388646,298.6991237122
2015-10-05-16-02-30_bag/641364.png,Green,False,980.37682489,65.250395439,945.8092400085,0.9838996029
2015-10-05-16-02-30_bag/641364.png,Red,False,663.2260979439,301.6136649615,656.5239541093,290.9826781894
2015-10-05-16-02-30_bag/641364.png,Red,False,629.1617906289,295.5950813819,622.8781011625,284.2517977999
2015-10-05-16-02-30_bag/641364.png,Green,False,747.8197956162,19.5348298499,708.9778458378,0.450634872
2015-10-05-16-02-30_bag/641364.png,Red,False,588.1834934684,297.3067739632,581.4511031269,284.2763410443
2015-10-05-16-02-30_bag/641364.png,Red,False,446.923456455,20.6282902515,407.7240723134,-1.0191308416
2015-10-05-16-02-30_bag/641434.png,Red,False,622.0851705473,295.8246354738,615.0078955922,282.2147934494
2015-10-05-16-02-30_bag/641434.png,Red,False,657.8942142824,302.8602780208,651.485151979,289.7551804752
2015-10-05-16-02-30_bag/641434.png,Red,False,714.7841614494,327.5062572942,710.8621979503,317.8448350161
2015-10-05-16-02-30_bag/641434.png,Red,False,577.0065107521,296.9485756344,570.2025716294,282.4335055061
2015-10-05-16-02-30_bag/641504.png,Red,False,643.2600045024,287.9270416561,637.424888077,274.2479982326
2015-10-05-16-02-30_bag/641504.png,Red,False,684.9667382972,295.3883380689,679.8968830424,281.8049522917
2015-10-05-16-02-30_bag/641504.png,Red,False,750.9583785106,322.8343706563,746.8780606753,312.8783951382
2015-10-05-16-02-30_bag/641504.png,Red,False,592.5361719927,289.8962904254,585.0786636695,272.9837269069
2015-10-05-16-02-30_bag/641504.png,Red,False,405.8475287304,331.1896208777,398.6607675011,317.8142597009
2015-10-05-16-02-30_bag/641574.png,Red,False,666.3037925424,264.7708318954,657.6588330657,246.4002930073
2015-10-05-16-02-30_bag/641574.png,Red,False,717.5251774422,272.659357418,709.9608379,255.8016864383
2015-10-05-16-02-30_bag/641574.png,Red,False,799.4916119058,306.8172084449,793.1418320707,294.7183036239
2015-10-05-16-02-30_bag/641574.png,Red,False,603.2949199278,266.0401246326,593.0899729313,245.7376511344
2015-10-05-16-02-30_bag/641574.png,Red,False,371.260084097,316.3877742127,365.3215296662,300.8665524048
2015-10-05-16-02-30_bag/641642.png,Red,False,577.1458313056,242.1495968628,565.9100753986,217.30129053
2015-10-05-16-02-30_bag/641642.png,Red,False,659.9036578906,242.5973140941,648.8361744502,217.5950103368
2015-10-05-16-02-30_bag/641642.png,Red,False,726.312668015,254.6856793371,715.5317668602,229.7532367709
2015-10-05-16-02-30_bag/641642.png,Red,False,831.2124676341,299.2602827782,822.7743187801,282.2202890572
2015-10-05-16-02-30_bag/641642.png,Red,False,278.0256416552,304.9991595174,269.8120370779,284.8677757497
2015-10-05-16-02-30_bag/641712.png,Red,False,561.4102601903,208.9022166854,546.7183552367,177.3758373056
2015-10-05-16-02-30_bag/641712.png,Green,False,670.5448408717,209.8315129216,655.8197793882,176.7636745992
2015-10-05-16-02-30_bag/641712.png,Green,False,760.1363418007,224.569544728,743.5176131688,191.7616609061
2015-10-05-16-02-30_bag/641712.png,Green,False,895.9571792399,282.667822807,884.3260878182,260.6299653765
2015-10-05-16-02-30_bag/641712.png,Red,False,166.985833749,292.5240524795,156.9209155459,266.6710272913
2015-10-05-16-02-30_bag/641782.png,Red,False,47.6755578997,297.0815661947,33.0529629317,264.8368695987
2015-10-05-16-02-30_bag/641782.png,Red,False,546.4533982576,187.7012331407,527.1702730059,149.1349826373
2015-10-05-16-02-30_bag/641782.png,Green,False,685.7204139644,188.3133958471,664.6008005934,148.8289012841
2015-10-05-16-02-30_bag/641782.png,Green,False,796.2157824702,206.9843583924,777.2387385717,168.418107889
2015-10-05-16-02-30_bag/641782.png,Green,False,971.2943165016,281.9742899269,953.8476793691,252.5904800195
2015-10-05-16-02-30_bag/641852.png,Red,False,499.8207128643,134.6419655619,472.9737573146,77.03033524
2015-10-05-16-02-30_bag/641852.png,Green,False,696.8483222832,134.6419655619,669.2263077453,77.03033524
2015-10-05-16-02-30_bag/641852.png,Green,False,854.7791454955,164.6315813459,826.2771904037,104.6523497779
2015-10-05-16-02-30_bag/641852.png,Green,False,1096.9729328751,270.3844370053,1075.7204933209,227.7676145754
2015-10-05-16-02-30_bag/642130.png,Red,False,578.8063006731,314.3660833231,574.6833350311,306.7091471309
2015-10-05-16-02-30_bag/642198.png,Red,False,585.712946093,315.822784123,581.1413317213,309.1506982833
2015-10-05-16-02-30_bag/642198.png,Red,False,625.7454611312,323.4833271241,621.2974039047,316.9347984296
2015-10-05-16-02-30_bag/642198.png,Yellow,False,657.4996474423,335.3448130614,653.6693759418,326.9429271892
2015-10-05-16-02-30_bag/642268.png,Green,False,647.1667432737,325.9377872927,643.7209505013,315.9044495143
2015-10-05-16-02-30_bag/642268.png,Green,False,683.936821241,337.2924016346,679.1711009832,329.4819156565
2015-10-05-16-02-30_bag/642338.png,Green,False,605.9511651503,307.8769644814,601.124589674,298.6693435727
2015-10-05-16-02-30_bag/642338.png,Green,False,659.0010275853,319.9534726221,654.0283792961,309.7636195706
2015-10-05-16-02-30_bag/642338.png,Green,False,701.723692424,335.936536843,695.9596658792,326.0459912944
2015-10-05-16-02-30_bag/642338.png,Red,False,567.7563989572,306.3818084377,563.1481478575,296.4424433205
2015-10-05-16-02-30_bag/642406.png,Red,False,573.0575554382,292.7918642159,567.7264414209,280.7742682106
2015-10-05-16-02-30_bag/642406.png,Green,False,617.015428561,295.8759103368,611.7746724083,281.6897255787
2015-10-05-16-02-30_bag/642406.png,Green,False,680.0934752773,307.0578611592,674.6936782772,293.0869578097
2015-10-05-16-02-30_bag/642406.png,Green,False,729.1352980735,329.0300990122,724.4733431462,317.2738648476
2015-10-05-16-02-30_bag/642476.png,Red,False,579.6319358741,284.7647186126,573.0259434413,270.1538177025
2015-10-05-16-02-30_bag/642476.png,Green,False,633.485624853,287.324767742,627.7165477455,272.38589439
2015-10-05-16-02-30_bag/642476.png,Green,False,709.5103560631,301.5651702805,704.0248479995,288.7085107564
2015-10-05-16-02-30_bag/642476.png,Green,False,769.5924473161,325.6152129863,762.9864548833,313.3358388172
2015-10-05-16-02-30_bag/642546.png,Red,False,578.6607226165,270.1020774188,569.9233843355,251.56832955
2015-10-05-16-02-30_bag/642546.png,Green,False,644.0220789456,272.0069621514,635.7011620401,253.8522343577
2015-10-05-16-02-30_bag/642546.png,Green,False,733.7931399115,286.3300281464,727.7007002053,270.4553613063
2015-10-05-16-02-30_bag/642546.png,Green,False,808.160884255,312.9978170615,799.4066010672,296.8023931641
2015-10-05-16-02-30_bag/642616.png,Red,False,565.0713370049,253.6457086097,557.1826755231,233.6538952654
2015-10-05-16-02-30_bag/642616.png,Green,False,645.6655865948,257.3307813206,636.6521925653,235.9528595837
2015-10-05-16-02-30_bag/642616.png,Green,False,757.9623901655,276.6209252899,749.1011539805,255.4404095306
2015-10-05-16-02-30_bag/642616.png,Green,False,847.4101985544,311.28189697,836.6634595191,290.0195315669
2015-10-05-16-02-30_bag/642616.png,Red,False,200.1746954456,312.8925027663,192.4703659841,293.9526928403
2015-10-05-16-02-30_bag/642684.png,Red,False,535.8596031501,225.6554981596,524.0420745792,198.0633770287
